id,source,title,label,valid_image_path,text_pred_label,text_correct,mm_pred_label,mm_correct,error_type
gossipcop-3247050768,gossipcop,Beyonce Is An 'ABSOLUTE DIVA' . . . She Invited EVERYONE To Her Mansion . . . And IGNORED ALL HER GUESTS!!!,fake,False,fake,True,fake,True,both_correct
gossipcop-5638983400,gossipcop,Who would have thought Kylie would be the most successful Kardashian?,fake,True,fake,True,fake,True,both_correct
gossipcop-842971,gossipcop,Kim Richards Has A Savage and Awkward Exchange With Lisa Rinna During Part 2 Of The RHOBH Reunion! - The Real Housewives,real,False,real,True,real,True,both_correct
gossipcop-4826532331,gossipcop,Celebrities Love: Fashion Nova,fake,True,real,False,real,False,both_wrong
gossipcop-905941,gossipcop,"""The Crown""'s Matt Smith Got Embarrassingly Drunk at James Corden's Wedding",real,True,real,True,real,True,both_correct
gossipcop-907877,gossipcop,SAG Awards 2018: Millie Bobby Brown Wears Converse Sneakers,real,True,real,True,real,True,both_correct
gossipcop-899550,gossipcop,Stassi Schroeder: I Starve Myself to Stay Thin!,real,True,real,True,real,True,both_correct
gossipcop-880407,gossipcop,Gossip Girl 10 Years Later: How Upper East Siders Shocked the World and Changed Pop Culture Forever,real,False,real,True,fake,False,text_only_correct
gossipcop-4047356713,gossipcop,Princess Kate Bulimia Battle: Shocking New Photos,fake,False,real,False,real,False,both_wrong
gossipcop-869468,gossipcop,'Grey's Anatomy' Spinoff Enlists Jaina Lee Ortiz,real,True,real,True,real,True,both_correct
gossipcop-9527596713,gossipcop,Is Nicki Minaj Pregnant? New Report Claims She’s Expecting With Nas,fake,False,fake,True,fake,True,both_correct
gossipcop-2583430416,gossipcop,Kim Kardashian NOT Considering Leaving Considering Leaving Kanye West Or Announcing Divorce,fake,False,fake,True,fake,True,both_correct
gossipcop-9871580433,gossipcop,"Well, Well, Well, Justin Theroux Is Hanging Out With Aubrey Plaza",fake,True,fake,True,fake,True,both_correct
gossipcop-943850,gossipcop,Shawn Mendes Says He Needs a Few Years to Shed His Clean Image,real,False,real,True,real,True,both_correct
gossipcop-6857674423,gossipcop,"Two years on, here’s why the Brad Pitt-Angelina Jolie divorce isn’t final yet",fake,True,fake,True,fake,True,both_correct
gossipcop-947326,gossipcop,Watch as Tristan Thompson Dotes on Baby True in Heartwarming New Video,real,False,real,True,fake,False,text_only_correct
gossipcop-9981512950,gossipcop,Will Bindi Irwin Get Married to Boyfriend Chandler Powell?,fake,True,fake,True,fake,True,both_correct
gossipcop-920667,gossipcop,Zayn Malik and Gigi Hadid's relationship timeline,real,True,fake,False,fake,False,both_wrong
gossipcop-876821,gossipcop,Game of Thrones’ Season 7 Finale Director Is Spilling All the Tea on That Steamy Jon & Dany Sex Scene,real,False,real,True,real,True,both_correct
gossipcop-9444654745,gossipcop,"Brad Pitt Going Back To School To Impress Professor Girlfriend, Neri Oxman!",fake,True,fake,True,fake,True,both_correct
politifact15263,politifact,Dying 78 Year Old CIA Agent Admits To Killing Marilyn Monroe,fake,False,real,False,real,False,both_wrong
gossipcop-856632,gossipcop,6 Flat Iron Hacks for Flawless Waves,real,True,real,True,real,True,both_correct
gossipcop-890269,gossipcop,‘Amityville: The Awakening’ Grosses Miniscule $742 in 10 Locations – Variety,real,True,real,True,real,True,both_correct
gossipcop-884084,gossipcop,Rihanna 'enjoys a quiet dinner with billionaire ex-boyfriend Hassan Jameel',real,True,fake,False,fake,False,both_wrong
gossipcop-891302,gossipcop,Kim Kardashian Exposes The Weirdest Thing Kanye West Does,real,True,fake,False,fake,False,both_wrong
gossipcop-848488,gossipcop,Chris Pratt Apologizes in Sign Language to Hearing-Impaired Fans After Asking People to 'Turn Up the Volume' on Instagram,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-901060,gossipcop,"Mariah Carey's 'All I Want for Christmas Is You' Hits Hot 100's Top 10 for First Time, 'Perfect' Still No. 1",real,True,real,True,fake,False,text_only_correct
gossipcop-899754,gossipcop,David Duchovny reportedly 'dating' 24-year-old woman,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-3368803232,gossipcop,"Michael Strahan, Sara Haines Will Host ABC’s New ‘GMA’ Hour",fake,True,real,False,real,False,both_wrong
gossipcop-905459,gossipcop,Harvey Weinstein Could Have a Toxic Effect on Georgina Chapman's Fashion Line. Here's What We Know,real,False,real,True,real,True,both_correct
gossipcop-900476,gossipcop,Brie Bella suffered 'mom guilt' after bottle feeding Birdie,real,True,real,True,real,True,both_correct
gossipcop-884689,gossipcop,"Outlander's Claire and Brianna Are Caught in a Horrible Fight in Sneak Peek of ""Freedom & Whisky""",real,False,fake,False,fake,False,both_wrong
politifact9512,politifact,"Joni Ernst ""Promises"" Ad",real,True,real,True,real,True,both_correct
gossipcop-3584568934,gossipcop,Fake news and fake history of family separation,fake,False,fake,True,fake,True,both_correct
gossipcop-7259603960,gossipcop,Affordable Fashion & Style Blog,fake,True,real,False,real,False,both_wrong
politifact751,politifact,First Presidential Debate,real,False,real,True,real,True,both_correct
gossipcop-1369753636,gossipcop,AWKWARD: Chelsea Clinton tries ‘bonding’ with Megyn Kelly over National Enquirer and it’s JUST embarrassing,fake,False,fake,True,fake,True,both_correct
gossipcop-1155570174,gossipcop,"HollywoodLife Weasels Out Of Fake Rihanna, Hassan Jameel Stories With Phony Leonardo DiCaprio Claim",fake,False,fake,True,fake,True,both_correct
gossipcop-2518380754,gossipcop,Angelina Jolie: Meet my new man,fake,False,fake,True,fake,True,both_correct
gossipcop-863810,gossipcop,"The best and worst TV series finales of all time, from 'The Americans' to 'Seinfeld'",real,True,real,True,real,True,both_correct
gossipcop-941100,gossipcop,Insecure Season 3 Teaser: Issa Rae Raps to Her Mirror Bitch,real,True,real,True,real,True,both_correct
gossipcop-915478,gossipcop,Meet Team USA,real,False,real,True,real,True,both_correct
gossipcop-920641,gossipcop,Usher Dances With Julianne Hough and Rita Ora to ''Yeah!'' at Party,real,False,real,True,fake,False,text_only_correct
gossipcop-1640600260,gossipcop,American Idol (season 16),fake,False,real,False,real,False,both_wrong
gossipcop-897997,gossipcop,Selena Gomez Wore 6 Outfits in 1 Day — But She Loved Her Date Night Dress Best,real,True,real,True,real,True,both_correct
gossipcop-621464173,gossipcop,Kim Kardashian shares family Christmas card,fake,True,real,False,real,False,both_wrong
gossipcop-854906,gossipcop,Find Great Shoes Deals Shopping at Overstock.com,real,False,real,True,real,True,both_correct
gossipcop-947475,gossipcop,Amber Tamblyn Recalls Being Told to Lose Weight After ‘Sisterhood of the Traveling Pants’,real,True,real,True,real,True,both_correct
gossipcop-887515,gossipcop,Harvey Weinstein timeline: how Hollywood's biggest scandal unfolded,real,True,real,True,real,True,both_correct
gossipcop-9986525919,gossipcop,Kendall Jenner Alone On NYE: Why Blake Griffin Won’t Be With Her For Midnight Kiss,fake,False,fake,True,fake,True,both_correct
gossipcop-926318,gossipcop,Brad Pitt Visited His 'Genius and Gorgeous' New Friend Professor Neri Oxman at MIT Last Fall,real,True,fake,False,fake,False,both_wrong
gossipcop-7444914406,gossipcop,Meghan Markle Finds Prince Harry Can’t Stop ‘Jealous’ Kate Middleton & Princesses Royal Feud [Rumor],fake,False,fake,True,fake,True,both_correct
gossipcop-887367,gossipcop,Noah Cyrus Best Beauty Looks Hair Makeup Trends Photos,real,True,real,True,real,True,both_correct
gossipcop-9479384971,gossipcop,"Self-protective, loving and intimate: What Kate and Wills’ body language with their new baby boy reveals",fake,True,real,False,real,False,both_wrong
gossipcop-9967416540,gossipcop,Newly Single Mariah Carey and Nick Cannon Come Together to Celebrate Easter With Their Twins,fake,True,fake,True,fake,True,both_correct
gossipcop-5395575299,gossipcop,Is Kylie Jenner Pregnant Again With Baby #2? New Rumors She's Expecting Again With Travis Scott,fake,True,fake,True,fake,True,both_correct
gossipcop-937564842,gossipcop,"Matt Lauer: New Details About His Secret Plans for a Career Comeback, Revealed",fake,False,fake,True,fake,True,both_correct
gossipcop-5493993751,gossipcop,On Air with Ryan Seacrest,fake,True,fake,True,fake,True,both_correct
gossipcop-8079114380,gossipcop,14 Reasons Why You Shouldn't Envy The Kardashians,fake,False,fake,True,real,False,text_only_correct
gossipcop-815778378,gossipcop,Blake Shelton Gunnin’ For ‘Gunsmoke’ Movie,fake,False,fake,True,fake,True,both_correct
politifact15409,politifact,CNN To Permanently Close Its Doors As Ratings Plunge 30 Percent,fake,False,real,False,real,False,both_wrong
gossipcop-868227,gossipcop,Inside the Close Friendship Between Chester Bennington and Chris Cornell,real,False,real,True,real,True,both_correct
gossipcop-6251169316,gossipcop,Harry Styles: Why He Rules As HollywoodLife’s Star Of The Week,fake,False,fake,True,fake,True,both_correct
politifact13924,politifact,Colorado Rockies Baseball Team To Sell Marijuana Brownies At Their Concession Stands,fake,False,real,False,real,False,both_wrong
gossipcop-1764765812,gossipcop,John Travolta ’ t Allow Daughter Ella To Become An Actress,fake,False,real,False,real,False,both_wrong
gossipcop-843892,gossipcop,EXCLUSIVE: Simone Biles and Sasha Farber React to Shocking 'DWTS' Elimination: 'This Isn't My Element',real,True,fake,False,fake,False,both_wrong
gossipcop-874791,gossipcop,American Horror Story: Cult Opening Credits Clues,real,True,real,True,real,True,both_correct
gossipcop-8929894475,gossipcop,Batgirl Rumor: 'Kristen Stewart Prototype' Wanted For Barbara,fake,True,fake,True,fake,True,both_correct
gossipcop-913915,gossipcop,Kanye West Reactivates Instagram to Wish Kim Kardashian a Happy Valentine's Day,real,True,fake,False,fake,False,both_wrong
gossipcop-6253888637,gossipcop,Angelina Jolie's fury as Brad Pitt and Jennifer Aniston move in together,fake,False,fake,True,fake,True,both_correct
gossipcop-880405,gossipcop,The Fall Wardrobe Staple You Should Buy Based on Your Eyeglasses Personality,real,False,real,True,real,True,both_correct
gossipcop-888252,gossipcop,Rihanna's Denim Dress Is More Versatile Than You Think,real,False,real,True,real,True,both_correct
gossipcop-4950703770,gossipcop,"Jennifer Lopez and Alex Rodriguez's Relationship Is Fake, Insider Reveals",fake,True,fake,True,fake,True,both_correct
politifact15592,politifact,Pope says that the rights of Muslim migrants trump any safety concerns that you might have with them in your country,fake,False,fake,True,fake,True,both_correct
gossipcop-847004,gossipcop,Southern Charm's Craig Conover Is Starting a Clothing Line...and His Girlfriend Probably Won't Be Wearing It,real,False,real,True,real,True,both_correct
gossipcop-924229,gossipcop,Corey Feldman Shares ‘Smallest Knife Wound’ After Alleged Stabbing,real,True,real,True,real,True,both_correct
gossipcop-934526,gossipcop,Black Mirror season 4 easter eggs that confirm it's a shared universe,real,True,real,True,real,True,both_correct
gossipcop-869171,gossipcop,'Broad City' to End With Season 5 as Ilana Glazer and Abbi Jacobson Ink Viacom Pact,real,True,real,True,real,True,both_correct
gossipcop-904273,gossipcop,Stars Share #WhyWeWearBlack Ahead of Golden Globes 2018,real,False,real,True,real,True,both_correct
gossipcop-945620,gossipcop,‘Bachelor In Paradise’ Season 5 Gets Summer Premiere Date On ABC,real,True,real,True,real,True,both_correct
gossipcop-8126073985,gossipcop,Why Brad Pitt Would Keep Any New Romance Fiercely Private After His Divorce From Angelina Jolie,fake,True,fake,True,fake,True,both_correct
gossipcop-900582,gossipcop,Kim Kardashian and Kanye West share their first family portrait in months,real,True,fake,False,real,True,multimodal_only_correct
politifact997,politifact,United States Department of Defense,real,False,real,True,real,True,both_correct
politifact15156,politifact,Court Orders Obama To Pay $400 Million In Restitution,fake,False,fake,True,fake,True,both_correct
gossipcop-848792,gossipcop,Creepy New 'American Horror Story: Cult' Trailers Are Here and They'll Give You Nightmares,real,True,real,True,real,True,both_correct
gossipcop-8699882806,gossipcop,Celebrities react to superstar Glen Campbell's death,fake,True,fake,True,fake,True,both_correct
gossipcop-868918,gossipcop,27 of Drew Barrymore's Absolute Favorite Things,real,False,real,True,real,True,both_correct
gossipcop-6979069951,gossipcop,Kourtney Kardashian MOVING ON With TRAVIS BARKER!?,fake,False,fake,True,fake,True,both_correct
gossipcop-4133406519,gossipcop,Rob Pattinson Still ‘Cares Deeply’ For Kristen Stewart — Getting Back Together After Party Reunion?,fake,True,fake,True,fake,True,both_correct
gossipcop-991937239,gossipcop,Caitlyn Jenner Turns Bridezilla For Wedding Chaos,fake,False,fake,True,fake,True,both_correct
gossipcop-908341,gossipcop,Bill Cosby returns to stage for first time since sexual assault trial,real,False,real,True,real,True,both_correct
gossipcop-6737488799,gossipcop,"9 Things to Know About Armie Hammer, the Hero Taking Over Hollywood",fake,True,real,False,real,False,both_wrong
gossipcop-8324379298,gossipcop,Gwen Stefani & Blake Shelton Secretly Married? Why They Call Each Other ‘Husband & Wife’,fake,False,fake,True,fake,True,both_correct
gossipcop-863515,gossipcop,LIVE My Big Fat Greek Wedding 2 News,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-898712,gossipcop,Alexa Vega,real,False,real,True,real,True,both_correct
gossipcop-897832,gossipcop,"LAFCA 2018 Winners: ‘Roma’ Takes Best Picture, Debra Granik Named Best Director",real,True,real,True,real,True,both_correct
gossipcop-940403,gossipcop,Carrie Underwood Closes CMT Artists of the Year with 50 Years of Songs,real,False,real,True,real,True,both_correct
gossipcop-8514991057,gossipcop,"Michelle Obama is Naked, Topless on the Cover of a Spanish Lifestyle Magazine",fake,True,real,False,fake,True,multimodal_only_correct
gossipcop-843897,gossipcop,‘Girls’ Series Finale: Lena Dunham and Jenni Konner Explain That Surprise Ending,real,True,real,True,real,True,both_correct
gossipcop-897978,gossipcop,Here is why Prince Harry broke protocol by asking William to be best man,real,True,real,True,real,True,both_correct
gossipcop-3496321439,gossipcop,"Did Tom Hanks ever have plastic surgery? If so, what did he have done?",fake,False,fake,True,fake,True,both_correct
gossipcop-889444,gossipcop,Saturday Savings: Lucy Hale's Leather Purse Comes With a Great Discount,real,True,real,True,real,True,both_correct
gossipcop-845941,gossipcop,SETH MEYERS TO HOST THE 2017 CFDA FASHION AWARDS,real,False,real,True,real,True,both_correct
gossipcop-645995617,gossipcop,Jay-Z views Kanye West as a 'pesky fly',fake,True,fake,True,fake,True,both_correct
gossipcop-864953,gossipcop,'Teen Mom 2' star Briana DeJesus introduces daughter Stella,real,True,real,True,real,True,both_correct
gossipcop-5725071390,gossipcop,Did Taylor Swift shade Kim Kardashian on #TaylorSwiftIsOverParty anniversary?,fake,True,fake,True,fake,True,both_correct
gossipcop-901549,gossipcop,All the TV Marathons Airing on Christmas,real,True,real,True,real,True,both_correct
gossipcop-8444893240,gossipcop,Justin Bieber and Selena Gomez May Have Broken Up for Good This Time,fake,True,fake,True,fake,True,both_correct
gossipcop-8806633639,gossipcop,Selena Gomez Believes Justin Bieber Is Her ‘Soulmate’ & They’re Destined To Be Together,fake,True,fake,True,fake,True,both_correct
gossipcop-914598,gossipcop,Rob Kardashian shares adorable video of daughter Dream saying 'dada',real,True,real,True,real,True,both_correct
gossipcop-848244,gossipcop,Former Porn Star Claims Drake Got Her Knocked Up: Here's His Shocking Response • The Hollywood Unlocked,real,False,real,True,real,True,both_correct
gossipcop-5111151830,gossipcop,Blake Shelton from Dancing With the Stars: Special Guests!,fake,True,fake,True,real,False,text_only_correct
gossipcop-910773,gossipcop,Here’s Exactly What You Missed in ‘Mission: Impossible – Fallout’,real,True,real,True,real,True,both_correct
gossipcop-2194660040,gossipcop,Melania Trump Claims ‘Spooks’ Are Slowly Poisoning Her Husband,fake,False,fake,True,real,False,text_only_correct
gossipcop-931729,gossipcop,Priyanka Chopra on her hopes for Meghan Markle’s life as a royal,real,False,fake,False,fake,False,both_wrong
gossipcop-7671918282,gossipcop,Kendall Jenner: Banned From Clippers Games Due to Blake Griffin Relationship?,fake,True,fake,True,fake,True,both_correct
gossipcop-904995,gossipcop,Julie Bowen and Husband Scott Phillips Separate,real,True,real,True,real,True,both_correct
gossipcop-2409992269,gossipcop,Jamie Foxx walks out of live interview after being asked about Katie Holmes,fake,True,fake,True,fake,True,both_correct
gossipcop-931893,gossipcop,"Camille Cosby on her husband’s conviction: ‘This is mob justice, not real justice’",real,False,real,True,real,True,both_correct
gossipcop-8884898167,gossipcop,"Here's what you should know about fibromyalgia, the chronic pain disorder that forced Lady Gaga to cancel parts of her tour",fake,True,real,False,fake,True,multimodal_only_correct
gossipcop-5152718676,gossipcop,Jennifer Garner and Ben Affleck Expecting Their 4th Child Together Following Surprise Pregnancy Bombshell (EXCLUSIVE),fake,False,fake,True,fake,True,both_correct
gossipcop-9417952410,gossipcop,Blake Shelton’s CMT Awards Performance: Why Miranda Lambert Was ‘Touched’,fake,False,fake,True,fake,True,both_correct
gossipcop-8082245755,gossipcop,"Kate Hudson Denies Ever Dating Brad Pitt, Once and for All",fake,True,fake,True,fake,True,both_correct
politifact677,politifact,Fox News Sunday,real,False,real,True,real,True,both_correct
gossipcop-7796728861,gossipcop,Katie Holmes and Jamie Foxx's Wedding Will Be Top Secret — Just Like Their Relationship (EXCLUSIVE),fake,True,fake,True,fake,True,both_correct
gossipcop-3036074919,gossipcop,Billie Lourd Is Rushing Into Marriage With Taylor Lautner,fake,True,fake,True,fake,True,both_correct
gossipcop-6522821514,gossipcop,Prince Harry’s exes: who’s invited and who hasn't made the cut to the wedding of the year,fake,True,real,False,real,False,both_wrong
gossipcop-4844673896,gossipcop,Why Sandra Bullock and Bryan Randall Aren't Getting Engaged Anytime Soon,fake,True,fake,True,real,False,text_only_correct
gossipcop-5758053477,gossipcop,Make Me Your Wife! Hailey Baldwin Begs Justin Bieber To Propose,fake,True,fake,True,fake,True,both_correct
gossipcop-3795942487,gossipcop,Dean McDermott Net Worth,fake,True,real,False,fake,True,multimodal_only_correct
gossipcop-6463873947,gossipcop,Will Eminem Run For President In 2020 After Vicious Trump Takedown Rap?,fake,False,fake,True,fake,True,both_correct
gossipcop-955812,gossipcop,Cardi B and Offset Debut His and Hers Lamborghinis,real,True,real,True,real,True,both_correct
gossipcop-2939641010,gossipcop,Stedman Graham,fake,False,real,False,real,False,both_wrong
gossipcop-5152768016,gossipcop,Robert Pattinson & Kristen Stewart Would ‘Love’ To See A ‘Twilight’ Reboot After 10th Anniversary,fake,True,fake,True,fake,True,both_correct
politifact2964,politifact,Obama addresses key concerns for Floridians,real,False,real,True,real,True,both_correct
gossipcop-931328,gossipcop,Ashley Graham's newest swimwear line uses unedited photos,real,False,real,True,real,True,both_correct
gossipcop-917275,gossipcop,2018 ACM Awards: Jason Aldean wins entertainer of the year,real,True,real,True,real,True,both_correct
gossipcop-180345132,gossipcop,Jennifer Lopez and Alex Rodriguez Visit His Old Stomping Ground at Yankee Stadium -- See the Pic!,fake,False,fake,True,fake,True,both_correct
gossipcop-952502,gossipcop,Confused Why Priyanka Chopra Is Changing Her Policy On Public Relationships,real,False,real,True,real,True,both_correct
gossipcop-2917215,gossipcop,Justin Theroux Found Post-Its From Brad Pitt During Jen Aniston Marriage,fake,True,fake,True,fake,True,both_correct
politifact11314,politifact,Has the potency of pot changed since President Obama was in high school?,real,False,real,True,real,True,both_correct
gossipcop-1811064392,gossipcop,Plan B? Kim Kardashian Says She’s Begging Her Little Sister Khloe To Carry Her Third Baby,fake,True,fake,True,fake,True,both_correct
gossipcop-3016579480,gossipcop,Teresa Giudice Can’t Afford To Send Daughter To College?,fake,False,real,False,real,False,both_wrong
gossipcop-4224035489,gossipcop,Taylor Swift: F*ck The Virtue Signalling Left,fake,False,fake,True,real,False,text_only_correct
gossipcop-843464,gossipcop,10 things you never knew about Victoria’s Secret Angel Sara Sampaio,real,False,real,True,real,True,both_correct
gossipcop-9017740875,gossipcop,Opinion | Lena Dunham: Losing Birth Control Could Mean a Life of Pain,fake,False,real,False,fake,True,multimodal_only_correct
gossipcop-899930,gossipcop,John Stamos Says Being a TV Dad Gave Him Real-Life Parenting Fears (Exclusive),real,True,real,True,real,True,both_correct
gossipcop-526161916,gossipcop,Anna Faris’ Dad Reveals Truth Behind Shocking Split From Chris Pratt,fake,True,real,False,real,False,both_wrong
politifact13303,politifact,Joint DHS and ODNI Election Security Statement,real,False,real,True,real,True,both_correct
gossipcop-865935,gossipcop,Nickelodeon ‘Kids’ Choice Sports 2017': Complete Winners List,real,True,real,True,real,True,both_correct
gossipcop-9495394238,gossipcop,Megyn Kelly,fake,False,fake,True,fake,True,both_correct
gossipcop-878848,gossipcop,‘Teen Mom OG’ Star Farrah Abraham Explains Why She Can’t End Amber Portwood Feud,real,False,real,True,real,True,both_correct
gossipcop-9180775364,gossipcop,"Lin-Manuel Miranda Talks 'Almost Like Praying' Song, Puerto Rico And Trump",fake,False,real,False,fake,True,multimodal_only_correct
gossipcop-5170578278,gossipcop,Blake Shelton Says He and Gwen Stefani Thought Their Relationship Was a 'Rebound Deal' at First,fake,True,fake,True,fake,True,both_correct
politifact1063,politifact,Energy and Commerce Committee,real,False,real,True,real,True,both_correct
gossipcop-9978137790,gossipcop,Blake Shelton Calls Meeting Gwen Stefani 'a Miracle' After 'Hitting Rock Bottom',fake,True,fake,True,fake,True,both_correct
gossipcop-951533,gossipcop,Confused Let These Celeb Inspired Looks Solve Any Wedding Outfit Indecision,real,False,real,True,real,True,both_correct
gossipcop-909008,gossipcop,Elle King celebrates wedding anniversary after reconciling with husband,real,True,real,True,real,True,both_correct
gossipcop-6628128349,gossipcop,Is Tom Cruise ready to reunite with his daughter Suri?,fake,True,real,False,real,False,both_wrong
politifact14815,politifact,Miss Universe Guayana 2016 arrestada con 2kilos en London Airport😱,fake,False,real,False,real,False,both_wrong
gossipcop-2852717230,gossipcop,Alex Rodriguez Is Reportedly Gunning To Replace Michael Strahan At ‘GMA’,fake,False,fake,True,fake,True,both_correct
gossipcop-7488579792,gossipcop,Brad Pitt has a 'secret love child',fake,True,fake,True,fake,True,both_correct
gossipcop-940134,gossipcop,Tarek El Moussa Says 'Flip or Flop' Is 'Absolutely Different' After Split,real,False,real,True,real,True,both_correct
gossipcop-3754107472,gossipcop,Rachel Bilson Eddie Cibrian Take Two,fake,False,real,False,real,False,both_wrong
gossipcop-595491190,gossipcop,Is Brad Pitt secretly dating Sienna Miller following split from Angelina Jolie?,fake,False,fake,True,fake,True,both_correct
gossipcop-7073979401,gossipcop,Jennifer Aniston's Revenge: Best Reactions to Brangelina Split,fake,True,fake,True,real,False,text_only_correct
politifact228,politifact,"Current-Law Distribution of Federal Taxes By Cash Income Percentiles, 2007",real,False,real,True,real,True,both_correct
gossipcop-868278,gossipcop,EXCLUSIVE: Raven-Symone Calls 'Raven's Home' a Dream -- Why Playing a Mom Has Her Thinking About Becoming One!,real,True,real,True,real,True,both_correct
gossipcop-910707,gossipcop,8 Red Carpet Lipstick Hues to Inspire Your Valentine's Day Beauty - Parker XL,real,False,real,True,real,True,both_correct
gossipcop-581030355,gossipcop,Victoria Beckham overjoyed at Spice Girls reunion as band’s TV deal is snub to David Beckham’s move to Miami,fake,True,fake,True,fake,True,both_correct
gossipcop-880822,gossipcop,"Get to Know Jermaine Fowler, the Comedian Who Killed It As the 2017 Emmys Announcer",real,True,real,True,real,True,both_correct
gossipcop-942244,gossipcop,Nikki Bella Is Left Feeling 'Confused' After Watching John Cena's Emotional Today Show Interview,real,True,real,True,real,True,both_correct
gossipcop-7102127952,gossipcop,Angelina Jolie 'had an affair with her mother's lover',fake,True,fake,True,fake,True,both_correct
gossipcop-876067,gossipcop,Married at First sight star Jamie Otis reveals miscarriage two days after positive pregnancy test,real,True,real,True,real,True,both_correct
gossipcop-848364,gossipcop,Prince Philip makes final solo appearance before retirement,real,True,real,True,real,True,both_correct
gossipcop-926999,gossipcop,"New Mom Khloé Kardashian Is a 'Strong, Resilient Woman' Amid Cheating Scandal, Says Paris Hilton",real,True,fake,False,real,True,multimodal_only_correct
gossipcop-1957482622,gossipcop,21 best Selena Gomez Hollywood Life images on Pinterest,fake,True,fake,True,fake,True,both_correct
gossipcop-2623280525,gossipcop,"Khloé, Tristan Are in 'Best Place They've Been Since Scandal': Source",fake,True,fake,True,real,False,text_only_correct
gossipcop-866783,gossipcop,The 2018 Emmy Nominations Include So Many 'Gilmore Girls' Stars That It's Basically A Reunion,real,True,real,True,real,True,both_correct
gossipcop-950674,gossipcop,Meghan Markle Makes A PDA Blunder With Prince Harry Amidst Roller Coaster Week,real,False,fake,False,fake,False,both_wrong
gossipcop-921506,gossipcop,Elizabeth Hurley gives update after nephew’s stabbing: ‘He remains in great pain’,real,True,real,True,real,True,both_correct
gossipcop-856857,gossipcop,Tyler Henry warned Alan Thicke about his heart,real,True,real,True,real,True,both_correct
gossipcop-2198033075,gossipcop,"Jennifer Lawrence, Margot Robbie & More Teach Drinking Slang from Around the World",fake,False,fake,True,fake,True,both_correct
gossipcop-951681,gossipcop,- USweekly,real,False,real,True,real,True,both_correct
gossipcop-930760,gossipcop,Audrina Patridge and Ryan Cabrera attend Stagecoach together,real,True,fake,False,fake,False,both_wrong
gossipcop-889403,gossipcop,Paris Jackson’s Stylist Opens Up About Crafting Her Entry Into the Limelight,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-4618810499,gossipcop,"Tyga Misses Kylie Jenner so Much, He ""Kicks Himself Every Day"" Since Their Split (EXCLUSIVE)",fake,False,fake,True,fake,True,both_correct
gossipcop-849931,gossipcop,Sofia Richie Wears Sky-High Balenciaga Logo Booties for Daytime Froyo Date with Scott Disick,real,True,fake,False,fake,False,both_wrong
gossipcop-5883886565,gossipcop,"Paris Jackson Clarifies Her Dating Status With Cara Delevingne, Ashley Benson, and Caroline D'Amore",fake,True,fake,True,fake,True,both_correct
gossipcop-850149,gossipcop,Jesus Christ Superstar Live in Concert,real,False,fake,False,fake,False,both_wrong
gossipcop-5663483713,gossipcop,Watch Linkin Park's Chester Bennington Tribute Concert Live Stream,fake,False,real,False,real,False,both_wrong
politifact1576,politifact,deputy director of national health statistics in the Office of the Actuary at the Center for Medicare and Medicaid Services,real,False,real,True,real,True,both_correct
gossipcop-3420402856,gossipcop,Gwyneth Paltrow Says Brad Pitt Threatened to ‘Kill’ Harvey Weinstein Over Alleged Harassment,fake,True,fake,True,fake,True,both_correct
gossipcop-4578461415,gossipcop,David Letterman Won’t Give Up His Beard,fake,False,real,False,real,False,both_wrong
politifact2714,politifact,Indictment US v Vince McMahon and Titan Sports New Haven Register,real,False,real,True,real,True,both_correct
gossipcop-894872,gossipcop,Jennifer Hudson and David Otunga split,real,True,fake,False,fake,False,both_wrong
gossipcop-3234538476,gossipcop,Human trafficking: Girl brought to UK aged 5 kept as slave for a decade and beaten,fake,True,real,False,real,False,both_wrong
gossipcop-7808530362,gossipcop,"Gwen Stefani, Blake Shelton does not skip the engagement to Elope, despite the report – NewsBeezer",fake,False,fake,True,fake,True,both_correct
gossipcop-858943,gossipcop,Grab a golden shovel and dig through part 5 of Twin Peaks,real,False,real,True,real,True,both_correct
gossipcop-9250386784,gossipcop,J.Lo ‘Wild’ Over A-Rod’s ‘Passionate’ Kisses — Their Make Outs Are ‘Next Level’,fake,False,real,False,real,False,both_wrong
gossipcop-875206,gossipcop,"Fit Model Sarah Stage Is 8 Months Pregnant, Still Has Six-Pack Abs",real,True,fake,False,real,True,multimodal_only_correct
gossipcop-1012123555,gossipcop,Chris Soules Breaks Silence On Fatal Accident: I’m ‘Overwhelmed With This Tragedy’,fake,False,real,False,real,False,both_wrong
gossipcop-800399273,gossipcop,List of songs recorded by Adele,fake,False,real,False,real,False,both_wrong
gossipcop-2504208932,gossipcop,Jennifer Garner Making Ben Affleck Jealous By Flirting With Josh Duhamel?,fake,False,fake,True,fake,True,both_correct
gossipcop-651286924,gossipcop,Photos of Meghan Markle's Gorgeous Wedding Ring,fake,True,real,False,real,False,both_wrong
gossipcop-866572,gossipcop,2017 Emmy Nominees List: See All the Nominations – Variety,real,True,fake,False,real,True,multimodal_only_correct
gossipcop-4306645282,gossipcop,Who is Hailey Baldwin? Justin Bieber's new fiancée,fake,True,fake,True,fake,True,both_correct
